Environment;Object;Role Index;Role;Privilege Index;Privilege;Value
devinternal;Experiment Privileges;23;ResearchCenterViewer;8;Void Experiments;0
devinternal;Experiment Privileges;23;ResearchCenterViewer;9;Sign and Close Without WitnessingExperiments;0
devinternal;Experiment Privileges;23;ResearchCenterViewer;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;23;ResearchCenterViewer;11;Two Stage Review Experiments;0
devinternal;Experiment Privileges;23;ResearchCenterViewer;12;Approve Experiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;1;Share;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;2;Share Templates;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;3;Move Experiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;4;Trash Experiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;5;Add Reviewers and Keep OpenExperiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;6;Sign and Add ReviewersExperiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;7;Sign and Keep Open Experiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;8;Void Experiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;9;Sign and Close Without WitnessingExperiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;11;Two Stage Review Experiments;1
devinternal;Experiment Privileges;24;Sign & 2 Stage Review;12;Approve Experiments;0
devinternal;Experiment Privileges;25;Sign & Close;1;Share;0
devinternal;Experiment Privileges;25;Sign & Close;2;Share Templates;0
devinternal;Experiment Privileges;25;Sign & Close;3;Move Experiments;0
devinternal;Experiment Privileges;25;Sign & Close;4;Trash Experiments;0
devinternal;Experiment Privileges;25;Sign & Close;5;Add Reviewers and Keep OpenExperiments;0
devinternal;Experiment Privileges;25;Sign & Close;6;Sign and Add ReviewersExperiments;0
devinternal;Experiment Privileges;25;Sign & Close;7;Sign and Keep Open Experiments;0
devinternal;Experiment Privileges;25;Sign & Close;8;Void Experiments;0
devinternal;Experiment Privileges;25;Sign & Close;9;Sign and Close Without WitnessingExperiments;1
devinternal;Experiment Privileges;25;Sign & Close;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;25;Sign & Close;11;Two Stage Review Experiments;0
devinternal;Experiment Privileges;25;Sign & Close;12;Approve Experiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;1;Share;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;2;Share Templates;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;3;Move Experiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;4;Trash Experiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;5;Add Reviewers and Keep OpenExperiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;6;Sign and Add ReviewersExperiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;7;Sign and Keep Open Experiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;8;Void Experiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;9;Sign and Close Without WitnessingExperiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;11;Two Stage Review Experiments;0
devinternal;Experiment Privileges;26;Standard User NON-GxP;12;Approve Experiments;0
devinternal;Experiment Privileges;27;Super User;1;Share;1
devinternal;Experiment Privileges;27;Super User;2;Share Templates;1
devinternal;Experiment Privileges;27;Super User;3;Move Experiments;1
devinternal;Experiment Privileges;27;Super User;4;Trash Experiments;0
devinternal;Experiment Privileges;27;Super User;5;Add Reviewers and Keep OpenExperiments;0
devinternal;Experiment Privileges;27;Super User;6;Sign and Add ReviewersExperiments;0
devinternal;Experiment Privileges;27;Super User;7;Sign and Keep Open Experiments;0
devinternal;Experiment Privileges;27;Super User;8;Void Experiments;0
devinternal;Experiment Privileges;27;Super User;9;Sign and Close Without WitnessingExperiments;0
devinternal;Experiment Privileges;27;Super User;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;27;Super User;11;Two Stage Review Experiments;0
devinternal;Experiment Privileges;27;Super User;12;Approve Experiments;0
devinternal;Experiment Privileges;28;Super User Admin;1;Share;1
devinternal;Experiment Privileges;28;Super User Admin;2;Share Templates;1
devinternal;Experiment Privileges;28;Super User Admin;3;Move Experiments;1
devinternal;Experiment Privileges;28;Super User Admin;4;Trash Experiments;1
devinternal;Experiment Privileges;28;Super User Admin;5;Add Reviewers and Keep OpenExperiments;0
devinternal;Experiment Privileges;28;Super User Admin;6;Sign and Add ReviewersExperiments;0
devinternal;Experiment Privileges;28;Super User Admin;7;Sign and Keep Open Experiments;0
devinternal;Experiment Privileges;28;Super User Admin;8;Void Experiments;0
devinternal;Experiment Privileges;28;Super User Admin;9;Sign and Close Without WitnessingExperiments;0
devinternal;Experiment Privileges;28;Super User Admin;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;28;Super User Admin;11;Two Stage Review Experiments;0
devinternal;Experiment Privileges;28;Super User Admin;12;Approve Experiments;0
devinternal;Experiment Privileges;29;Template Manager;1;Share;0
devinternal;Experiment Privileges;29;Template Manager;2;Share Templates;0
devinternal;Experiment Privileges;29;Template Manager;3;Move Experiments;0
devinternal;Experiment Privileges;29;Template Manager;4;Trash Experiments;0
devinternal;Experiment Privileges;29;Template Manager;5;Add Reviewers and Keep OpenExperiments;0
devinternal;Experiment Privileges;29;Template Manager;6;Sign and Add ReviewersExperiments;0
devinternal;Experiment Privileges;29;Template Manager;7;Sign and Keep Open Experiments;0
devinternal;Experiment Privileges;29;Template Manager;8;Void Experiments;0
devinternal;Experiment Privileges;29;Template Manager;9;Sign and Close Without WitnessingExperiments;0
devinternal;Experiment Privileges;29;Template Manager;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;29;Template Manager;11;Two Stage Review Experiments;0
devinternal;Experiment Privileges;29;Template Manager;12;Approve Experiments;0
devinternal;Experiment Privileges;30;test;1;Share;0
devinternal;Experiment Privileges;30;test;2;Share Templates;1
devinternal;Experiment Privileges;30;test;3;Move Experiments;0
devinternal;Experiment Privileges;30;test;4;Trash Experiments;0
devinternal;Experiment Privileges;30;test;5;Add Reviewers and Keep OpenExperiments;0
devinternal;Experiment Privileges;30;test;6;Sign and Add ReviewersExperiments;0
devinternal;Experiment Privileges;30;test;7;Sign and Keep Open Experiments;0
devinternal;Experiment Privileges;30;test;8;Void Experiments;0
devinternal;Experiment Privileges;30;test;9;Sign and Close Without WitnessingExperiments;0
devinternal;Experiment Privileges;30;test;10;Close Without SigningExperiments;0
devinternal;Experiment Privileges;30;test;11;Two Stage Review Experiments;0
devinternal;Experiment Privileges;30;test;12;Approve Experiments;0
