"Information package iri","iri","ADF Identifier","Archived By Pref Label","Archived By Information package iri","Archived On","Building","Check Sum","Check Sum Type Pref Label","Check Sum Type Information package iri","Content Identifier","Created By Pref Label","Created By Information package iri","Created By (Information Source) Pref Label","Created By (Information Source) Information package iri","Created On","Created On (Information Source)","Data Compliance Level","Data Owner Group Pref Label","Data Owner Group Information package iri","Data Owner Organization Pref Label","Data Owner Organization Information package iri","Data Owner Person Pref Label","Data Owner Person Information package iri","Data Size","Datahub Loaded","Date Format (Information Source)","Deleted By Pref Label","Deleted By Information package iri","Deleted On","Deletion Date","Department ","Device UUID","Expiration Date","Expiration Reviewed By Pref Label","Expiration Reviewed By Information package iri","Expiration Reviewed On","Expired","File Name","Full Folder Path On ADI","Functional Area","Imported from Host","Imported from URL","Information Collection Pref Label","Information Collection Information package iri","Information Package Profile Pref Label","Information Package Profile Information package iri","Information Source Pref Label","Information Source Information package iri","Instrument Class","Instrument Compliance Level","Instrument ID","Instrument Manufacturer","Instrument Model","Instrument Name","Instrument PC ID","Last Error","Last Error Details","Last Modified By Pref Label","Last Modified By Information package iri","Last Modified On","Lifecycle Status Pref Label","Lifecycle Status Information package iri","Modified By (Information Source) Pref Label","Modified By (Information Source) Information package iri","Modified On (Information Source)","Motivated By","Number of Files","Object Key","Organization","Preferred Label","Preservation Date","Preservation Hold","Provenance","Purge Date","Purged By Pref Label","Purged By Information package iri","Purged On","Rejected By Pref Label","Rejected By Information package iri","Rejected On","Replaced On","Retention Date","Retention Hold","Retention Tag Pref Label","Retention Tag Information package iri","Room","Site","Software","Software Version","Storage Location Pref Label","Storage Location Information package iri","Submitted By Pref Label","Submitted By Information package iri","Submitted On","Time Zone (Information Source)","Title","Transition Status Pref Label","Transition Status Information package iri","Version Label"
"https://zontaldev.jnj.com/api/informationPackages/dd3838bb75e44e8e804aab75821ab4","https://zontaldev.jnj.com/api/informationPackages/dd3838bb75e44e8e804aab75821ab4","5b465810-d387-4a34-b961-1cf424940911","ZONTAL Space Bot (zontal_space_bot)","https://zontaldev.jnj.com/api/users/zontal_space_bot",2026-06-22 14:34:12.498000,"[B999]","7af50b2595b0303eec3ff0030d97c876","MD5","http://id.loc.gov/vocabulary/cryptographicHashFunctions/md5","provenance:/instruments/ZONTAL/S3_Mock_Instrument/JHHI1735/raw/PCID1735/DSC_Data/Mn2300 (PLD)_E350080_DSC-M01_01.tri","ZONTAL Space Bot","https://zontaldev.jnj.com/api/users/zontal_space_bot",None,None,2026-06-22 14:33:24.455000,None,"[]",None,None,None,None,"ZONTAL Space Bot (zontal_space_bot)","https://zontaldev.jnj.com/api/users/zontal_space_bot",34015173,None,None,None,None,None,None,"[Test Dept]","[47679feb-90ef-45f9-8681-681eb933313a]",None,"ZONTAL Space Bot (zontal_space_bot)","https://zontaldev.jnj.com/api/users/zontal_space_bot",2026-06-22 14:34:12.498000,False,"[Mn2300 (PLD)_E350080_DSC-M01_01.tri]","[/instruments/ZONTAL/S3_Mock_Instrument/JHHI1735/raw/PCID1735/DSC_Data/Mn2300 (PLD)_E350080_DSC-M01_01.tri]","[IM-RD]",None,None,"JnJ Collection","https://zontaldev.jnj.com/api/informationCollections/ELDNCM6XT5BZLARIS63B46YXEM","DSC 2500 VNF","https://zontaldev.jnj.com/api/informationPackageProfiles/4XK6HEWJL5CCNI2ME2FNX3I24Q",None,None,"[Test Class]","[nGxP]","[JHHI1735]","[TA Instruments]","[Discovery DSC 2500]","[Discovery DSC 2500 (MFT)]","[PCID1735]",None,None,"ZONTAL Space Bot","https://zontaldev.jnj.com/api/users/zontal_space_bot",2026-06-23 07:56:53.939000,"Archived","http://purl.zontal.io/codelists/space/lifecycle-status#Archived",None,None,None,"Archival completed",1,"[dd3838bb75e44e8e804aab75821ab4]","[Test Org]","Mn2300 (PLD)_E350080_DSC-M01_01.tri.asm",None,False,"[{prefLabel={de=Mn2300 (PLD)_E350080_DSC-M01_01.tri, en=Mn2300 (PLD)_E350080_DSC-M01_01.tri}, @id=https://zontaldev.jnj.com/api/informationPackages/XTLHI4DMKVE3BIV3KL5VG2AASU}]",None,None,None,None,None,None,None,None,None,False,None,None,"[R934]","[Beere]","[TRIOS]","[5.9]","Archival Storage Location","https://zontaldev.jnj.com/api/storageLocations/archival","ZONTAL Space Bot (zontal_space_bot)","https://zontaldev.jnj.com/api/users/zontal_space_bot",2026-06-22 14:34:02.754000,None,"Mn2300 (PLD)_E350080_DSC-M01_01.tri.asm","Archival Completed","http://purl.zontal.io/codelists/space/transition-status#ArchivalCompleted","1, replaced"
